"Timestamp","Type","Value"
"2023-03-03 00:00:00","Stress Level","Max : 93 / Avg : 33"
"2023-03-03 00:00:00","Stress Qualifier","calm_awake"
"2023-03-03 00:00:00","Body Battery","Min : 11 / Max : 91 / Avg : 53"
"2023-03-04 00:00:00","Stress Level","Max : 90 / Avg : 25"
"2023-03-04 00:00:00","Stress Qualifier","calm_awake"
"2023-03-04 00:00:00","Body Battery","Min : 13 / Max : 56 / Avg : 39"
"2023-03-05 00:00:00","Stress Level","Max : 83 / Avg : 24"
"2023-03-05 00:00:00","Stress Qualifier","calm_awake"
"2023-03-05 00:00:00","Body Battery","Min : 30 / Max : 89 / Avg : 57"
"2023-03-06 00:00:00","Stress Level","Max : 93 / Avg : 31"
"2023-03-06 00:00:00","Stress Qualifier","calm_awake"
"2023-03-06 00:00:00","Body Battery","Min : 27 / Max : 100 / Avg : 61"
"2023-03-07 00:00:00","Stress Level","Max : 93 / Avg : 33"
"2023-03-07 00:00:00","Stress Qualifier","balanced_awake"
"2023-03-07 00:00:00","Body Battery","Min : 8 / Max : 76 / Avg : 40"
"2023-03-08 00:00:00","Stress Level","Max : 95 / Avg : 28"
"2023-03-08 00:00:00","Stress Qualifier","calm_awake"
"2023-03-08 00:00:00","Body Battery","Min : 6 / Max : 75 / Avg : 33"
"2023-03-09 00:00:00","Stress Level","Max : 96 / Avg : 43"
"2023-03-09 00:00:00","Stress Qualifier","balanced_awake"
"2023-03-09 00:00:00","Body Battery","Min : 6 / Max : 90 / Avg : 44"
"2023-03-10 00:00:00","Stress Level","Max : 82 / Avg : 28"
"2023-03-10 00:00:00","Stress Qualifier","calm_awake"
"2023-03-10 00:00:00","Body Battery","Min : 16 / Max : 62 / Avg : 37"
"2023-03-11 00:00:00","Stress Level","Max : 95 / Avg : 28"
"2023-03-11 00:00:00","Stress Qualifier","calm_awake"
"2023-03-11 00:00:00","Body Battery","Min : 31 / Max : 100 / Avg : 64"
"2023-03-12 00:00:00","Stress Level","Max : 97 / Avg : 25"
"2023-03-12 00:00:00","Stress Qualifier","calm_awake"
"2023-03-12 00:00:00","Body Battery","Min : 35 / Max : 87 / Avg : 53"
"2023-03-13 00:00:00","Stress Level","Max : 99 / Avg : 26"
"2023-03-13 00:00:00","Stress Qualifier","calm_awake"
"2023-03-13 00:00:00","Body Battery","Min : 37 / Max : 100 / Avg : 65"
"2023-03-14 00:00:00","Stress Level","Max : 93 / Avg : 28"
"2023-03-14 00:00:00","Stress Qualifier","calm_awake"
"2023-03-14 00:00:00","Body Battery","Min : 27 / Max : 93 / Avg : 57"
"2023-03-15 00:00:00","Sleep Hours","8.77"
"2023-03-15 00:00:00","Time In Deep Sleep","0.766666650772095"
"2023-03-15 00:00:00","Time In Light Sleep","5.98333311080933"
"2023-03-15 00:00:00","Time In REM Sleep","2.01666665077209"
"2023-03-15 00:00:00","Time Awake","0.200000002980232"
"2023-03-15 00:00:00","Stress Level","Max : 99 / Avg : 29"
"2023-03-15 00:00:00","Stress Qualifier","calm_awake"
"2023-03-15 00:00:00","Body Battery","Min : 32 / Max : 80 / Avg : 55"
"2023-03-16 00:00:00","Sleep Hours","9.95"
"2023-03-16 00:00:00","Time In Deep Sleep","1.75"
"2023-03-16 00:00:00","Time In Light Sleep","6.5"
"2023-03-16 00:00:00","Time In REM Sleep","1.70000004768372"
"2023-03-16 00:00:00","Time Awake","0.550000011920929"
"2023-03-16 00:00:00","Stress Level","Max : 89 / Avg : 32"
"2023-03-16 00:00:00","Stress Qualifier","balanced"
"2023-03-16 00:00:00","Body Battery","Min : 24 / Max : 81 / Avg : 50"
"2023-03-17 00:00:00","Sleep Hours","8.35"
"2023-03-17 00:00:00","Time In Deep Sleep","0.766666650772095"
"2023-03-17 00:00:00","Time In Light Sleep","5.66666650772095"
"2023-03-17 00:00:00","Time In REM Sleep","1.91666662693024"
"2023-03-17 00:00:00","Time Awake","0.0500000007450581"
"2023-03-17 00:00:00","Stress Level","Max : 98 / Avg : 25"
"2023-03-17 00:00:00","Stress Qualifier","balanced"
"2023-03-17 00:00:00","Body Battery","Min : 20 / Max : 90 / Avg : 54"
"2023-03-18 00:00:00","Stress Level","Max : 76 / Avg : 25"
"2023-03-18 00:00:00","Stress Qualifier","calm_awake"
"2023-03-18 00:00:00","Body Battery","Min : 23 / Max : 51 / Avg : 41"
"2023-03-19 00:00:00","Stress Level","Max : 100 / Avg : 26"
"2023-03-19 00:00:00","Stress Qualifier","calm_awake"
"2023-03-19 00:00:00","Body Battery","Min : 28 / Max : 84 / Avg : 55"
"2023-03-20 00:00:00","Stress Level","Max : 79 / Avg : 24"
"2023-03-20 00:00:00","Stress Qualifier","calm_awake"
"2023-03-20 00:00:00","Body Battery","Min : 32 / Max : 70 / Avg : 52"
"2023-03-21 00:00:00","Sleep Hours","6.93"
"2023-03-21 00:00:00","Time In Deep Sleep","0.766666650772095"
"2023-03-21 00:00:00","Time In Light Sleep","5.13333320617676"
"2023-03-21 00:00:00","Time In REM Sleep","1.03333330154419"
"2023-03-21 00:00:00","Time Awake","0.483333319425583"
"2023-03-21 00:00:00","Stress Level","Max : 99 / Avg : 29"
"2023-03-21 00:00:00","Stress Qualifier","balanced"
"2023-03-21 00:00:00","Body Battery","Min : 13 / Max : 89 / Avg : 53"
"2023-03-22 00:00:00","Sleep Hours","9.70"
"2023-03-22 00:00:00","Time In Deep Sleep","1.03333330154419"
"2023-03-22 00:00:00","Time In Light Sleep","6.91666650772095"
"2023-03-22 00:00:00","Time In REM Sleep","1.75"
"2023-03-22 00:00:00","Time Awake","0.100000001490116"
"2023-03-22 00:00:00","Stress Level","Max : 90 / Avg : 25"
"2023-03-22 00:00:00","Stress Qualifier","balanced"
"2023-03-22 00:00:00","Body Battery","Min : 22 / Max : 64 / Avg : 46"
"2023-03-23 00:00:00","Sleep Hours","8.33"
"2023-03-23 00:00:00","Time In Deep Sleep","0.800000011920929"
"2023-03-23 00:00:00","Time In Light Sleep","6"
"2023-03-23 00:00:00","Time In REM Sleep","1.53333330154419"
"2023-03-23 00:00:00","Time Awake","0.0166666675359011"
"2023-03-23 00:00:00","Stress Level","Max : 100 / Avg : 26"
"2023-03-23 00:00:00","Stress Qualifier","balanced"
"2023-03-23 00:00:00","Body Battery","Min : 27 / Max : 77 / Avg : 52"
"2023-03-24 00:00:00","Sleep Hours","8.48"
"2023-03-24 00:00:00","Time In Deep Sleep","1.43333327770233"
"2023-03-24 00:00:00","Time In Light Sleep","5.36666679382324"
"2023-03-24 00:00:00","Time In REM Sleep","1.68333327770233"
"2023-03-24 00:00:00","Time Awake","0.0833333358168602"
"2023-03-24 00:00:00","Stress Level","Max : 75 / Avg : 22"
"2023-03-24 00:00:00","Stress Qualifier","balanced"
"2023-03-24 00:00:00","Body Battery","Min : 39 / Max : 85 / Avg : 58"
"2023-03-25 00:00:00","Sleep Hours","9.73"
"2023-03-25 00:00:00","Time In Deep Sleep","0.816666662693024"
"2023-03-25 00:00:00","Time In Light Sleep","6.36666679382324"
"2023-03-25 00:00:00","Time In REM Sleep","2.54999995231628"
"2023-03-25 00:00:00","Time Awake","1.11666667461395"
"2023-03-25 00:00:00","Stress Level","Max : 99 / Avg : 25"
"2023-03-25 00:00:00","Stress Qualifier","balanced"
"2023-03-25 00:00:00","Body Battery","Min : 25 / Max : 100 / Avg : 67"
"2023-03-26 00:00:00","Stress Level","Max : 98 / Avg : 26"
"2023-03-26 00:00:00","Stress Qualifier","balanced"
"2023-03-26 00:00:00","Body Battery","Min : 25 / Max : 73 / Avg : 47"
"2023-03-26 00:00:00","Sleep Hours","8.40"
"2023-03-26 00:00:00","Time In Deep Sleep","1.20000004768372"
"2023-03-26 00:00:00","Time In Light Sleep","5.43333339691162"
"2023-03-26 00:00:00","Time In REM Sleep","1.76666665077209"
"2023-03-26 00:00:00","Time Awake","0.183333337306976"
"2023-03-27 00:00:00","Sleep Hours","10.43"
"2023-03-27 00:00:00","Time In Deep Sleep","1.01666665077209"
"2023-03-27 00:00:00","Time In Light Sleep","7.58333349227905"
"2023-03-27 00:00:00","Time In REM Sleep","1.83333337306976"
"2023-03-27 00:00:00","Time Awake","0"
"2023-03-27 00:00:00","Stress Level","Max : 70 / Avg : 17"
"2023-03-27 00:00:00","Stress Qualifier","calm"
"2023-03-27 00:00:00","Body Battery","Min : 35 / Max : 90 / Avg : 69"
"2023-03-28 00:00:00","Stress Level","Max : 90 / Avg : 22"
"2023-03-28 00:00:00","Stress Qualifier","balanced"
"2023-03-28 00:00:00","Body Battery","Min : 35 / Max : 100 / Avg : 71"
"2023-03-28 00:00:00","Sleep Hours","3.48"
"2023-03-28 00:00:00","Time In Deep Sleep","0.649999976158142"
"2023-03-28 00:00:00","Time In Light Sleep","2.36666655540466"
"2023-03-28 00:00:00","Time In REM Sleep","0.466666668653488"
"2023-03-28 00:00:00","Time Awake","0.649999976158142"
"2023-03-29 00:00:00","Sleep Hours","9.42"
"2023-03-29 00:00:00","Time In Deep Sleep","0.516666650772095"
"2023-03-29 00:00:00","Time In Light Sleep","6.56666660308838"
"2023-03-29 00:00:00","Time In REM Sleep","2.33333325386047"
"2023-03-29 00:00:00","Time Awake","0.100000001490116"
"2023-03-29 00:00:00","Stress Level","Max : 80 / Avg : 15"
"2023-03-29 00:00:00","Stress Qualifier","calm"
"2023-03-29 00:00:00","Body Battery","Min : 44 / Max : 99 / Avg : 71"
"2023-03-30 00:00:00","Stress Level","Max : 99 / Avg : 17"
"2023-03-30 00:00:00","Stress Qualifier","calm_awake"
"2023-03-30 00:00:00","Body Battery","Min : 45 / Max : 98 / Avg : 70"
"2023-03-31 00:00:00","Sleep Hours","9.67"
"2023-03-31 00:00:00","Time In Deep Sleep","0.916666686534882"
"2023-03-31 00:00:00","Time In Light Sleep","6.48333311080933"
"2023-03-31 00:00:00","Time In REM Sleep","2.26666665077209"
"2023-03-31 00:00:00","Time Awake","0.0333333350718021"
"2023-03-31 00:00:00","Stress Level","Max : 76 / Avg : 13"
"2023-03-31 00:00:00","Stress Qualifier","calm"
"2023-03-31 00:00:00","Body Battery","Min : 59 / Max : 100 / Avg : 81"
"2023-04-01 00:00:00","Sleep Hours","8.35"
"2023-04-01 00:00:00","Time In Deep Sleep","0.75"
"2023-04-01 00:00:00","Time In Light Sleep","5.76666688919067"
"2023-04-01 00:00:00","Time In REM Sleep","1.83333337306976"
"2023-04-01 00:00:00","Time Awake","0.400000005960464"
"2023-04-01 00:00:00","Stress Level","Max : 97 / Avg : 34"
"2023-04-01 00:00:00","Stress Qualifier","balanced"
"2023-04-01 00:00:00","Body Battery","Min : 15 / Max : 100 / Avg : 63"
"2023-04-02 00:00:00","Stress Level","Max : 90 / Avg : 42"
"2023-04-02 00:00:00","Stress Qualifier","very_stressful"
"2023-04-02 00:00:00","Body Battery","Min : 5 / Max : 31 / Avg : 18"
"2023-04-02 00:00:00","Sleep Hours","4.87"
"2023-04-02 00:00:00","Time In Deep Sleep","0.983333349227905"
"2023-04-02 00:00:00","Time In Light Sleep","3.79999995231628"
"2023-04-02 00:00:00","Time In REM Sleep","0.0833333358168602"
"2023-04-02 00:00:00","Time Awake","1.16666662693024"
"2023-04-03 00:00:00","Sleep Hours","9.78"
"2023-04-03 00:00:00","Time In Deep Sleep","1.04999995231628"
"2023-04-03 00:00:00","Time In Light Sleep","6.46666669845581"
"2023-04-03 00:00:00","Time In REM Sleep","2.26666665077209"
"2023-04-03 00:00:00","Time Awake","0.200000002980232"
"2023-04-03 00:00:00","Stress Level","Max : 99 / Avg : 12"
"2023-04-03 00:00:00","Stress Qualifier","calm"
"2023-04-03 00:00:00","Body Battery","Min : 10 / Max : 100 / Avg : 73"
"2023-04-04 00:00:00","Sleep Hours","8.95"
"2023-04-04 00:00:00","Time In Deep Sleep","1.66666662693024"
"2023-04-04 00:00:00","Time In Light Sleep","5.11666679382324"
"2023-04-04 00:00:00","Time In REM Sleep","2.16666674613953"
"2023-04-04 00:00:00","Time Awake","0.349999994039536"
"2023-04-04 00:00:00","Stress Level","Max : 96 / Avg : 18"
"2023-04-04 00:00:00","Stress Qualifier","calm"
"2023-04-04 00:00:00","Body Battery","Min : 46 / Max : 100 / Avg : 75"
"2023-04-05 00:00:00","Sleep Hours","7.25"
"2023-04-05 00:00:00","Time In Deep Sleep","1.26666665077209"
"2023-04-05 00:00:00","Time In Light Sleep","5.19999980926514"
"2023-04-05 00:00:00","Time In REM Sleep","0.783333361148834"
"2023-04-05 00:00:00","Time Awake","0.400000005960464"
"2023-04-05 00:00:00","Stress Level","Max : 74 / Avg : 16"
"2023-04-05 00:00:00","Stress Qualifier","calm"
"2023-04-05 00:00:00","Body Battery","Min : 51 / Max : 100 / Avg : 72"
"2023-04-06 00:00:00","Sleep Hours","8.72"
"2023-04-06 00:00:00","Time In Deep Sleep","1.63333332538605"
"2023-04-06 00:00:00","Time In Light Sleep","5.30000019073486"
"2023-04-06 00:00:00","Time In REM Sleep","1.78333330154419"
"2023-04-06 00:00:00","Time Awake","0.366666674613953"
"2023-04-06 00:00:00","Stress Level","Max : 99 / Avg : 20"
"2023-04-06 00:00:00","Stress Qualifier","calm"
"2023-04-06 00:00:00","Body Battery","Min : 33 / Max : 100 / Avg : 70"
"2023-04-07 00:00:00","Sleep Hours","6.87"
"2023-04-07 00:00:00","Time In Deep Sleep","1.13333332538605"
"2023-04-07 00:00:00","Time In Light Sleep","4.48333311080933"
"2023-04-07 00:00:00","Time In REM Sleep","1.25"
"2023-04-07 00:00:00","Time Awake","0.449999988079071"
"2023-04-07 00:00:00","Stress Level","Max : 99 / Avg : 20"
"2023-04-07 00:00:00","Stress Qualifier","calm"
"2023-04-07 00:00:00","Body Battery","Min : 44 / Max : 100 / Avg : 74"
"2023-04-08 00:00:00","Sleep Hours","9.45"
"2023-04-08 00:00:00","Time In Deep Sleep","0.949999988079071"
"2023-04-08 00:00:00","Time In Light Sleep","7.48333311080933"
"2023-04-08 00:00:00","Time In REM Sleep","1.01666665077209"
"2023-04-08 00:00:00","Time Awake","1.96666669845581"
"2023-04-08 00:00:00","Stress Level","Max : 79 / Avg : 24"
"2023-04-08 00:00:00","Stress Qualifier","balanced"
"2023-04-08 00:00:00","Body Battery","Min : 34 / Max : 76 / Avg : 58"
"2023-04-09 00:00:00","Stress Level","Max : 100 / Avg : 19"
"2023-04-09 00:00:00","Stress Qualifier","calm"
"2023-04-09 00:00:00","Body Battery","Min : 32 / Max : 88 / Avg : 60"
"2023-04-09 00:00:00","Sleep Hours","8.57"
"2023-04-09 00:00:00","Time In Deep Sleep","0.349999994039536"
"2023-04-09 00:00:00","Time In Light Sleep","7.44999980926514"
"2023-04-09 00:00:00","Time In REM Sleep","0.766666650772095"
"2023-04-09 00:00:00","Time Awake","0.733333349227905"
"2023-04-10 00:00:00","Sleep Hours","12.10"
"2023-04-10 00:00:00","Time In Deep Sleep","1.41666662693024"
"2023-04-10 00:00:00","Time In Light Sleep","8.03333377838135"
"2023-04-10 00:00:00","Time In REM Sleep","2.65000009536743"
"2023-04-10 00:00:00","Time Awake","0.16666667163372"
"2023-04-10 00:00:00","Stress Level","Max : 99 / Avg : 17"
"2023-04-10 00:00:00","Stress Qualifier","calm"
"2023-04-10 00:00:00","Body Battery","Min : 46 / Max : 100 / Avg : 78"
"2023-04-11 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2023-04-11 00:00:00","Stress Qualifier","calm_awake"
"2023-04-11 00:00:00","Body Battery","Min : 48 / Max : 100 / Avg : 74"
"2023-04-12 00:00:00","Stress Level","Max : 74 / Avg : 15"
"2023-04-12 00:00:00","Stress Qualifier","calm_awake"
"2023-04-12 00:00:00","Body Battery","Min : 48 / Max : 100 / Avg : 72"
"2023-04-13 00:00:00","Stress Level","Max : 79 / Avg : 16"
"2023-04-13 00:00:00","Stress Qualifier","calm_awake"
"2023-04-13 00:00:00","Body Battery","Min : 47 / Max : 100 / Avg : 76"
"2023-04-14 00:00:00","Sleep Hours","8.22"
"2023-04-14 00:00:00","Time In Deep Sleep","0.949999988079071"
"2023-04-14 00:00:00","Time In Light Sleep","5.55000019073486"
"2023-04-14 00:00:00","Time In REM Sleep","1.71666669845581"
"2023-04-14 00:00:00","Time Awake","0.300000011920929"
"2023-04-14 00:00:00","Stress Level","Max : 87 / Avg : 20"
"2023-04-14 00:00:00","Stress Qualifier","balanced"
"2023-04-14 00:00:00","Body Battery","Min : 38 / Max : 100 / Avg : 72"
"2023-04-15 00:00:00","Sleep Hours","9.37"
"2023-04-15 00:00:00","Time In Deep Sleep","2.33333325386047"
"2023-04-15 00:00:00","Time In Light Sleep","6.31666660308838"
"2023-04-15 00:00:00","Time In REM Sleep","0.716666638851166"
"2023-04-15 00:00:00","Time Awake","0.283333331346512"
"2023-04-15 00:00:00","Stress Level","Max : 96 / Avg : 28"
"2023-04-15 00:00:00","Stress Qualifier","balanced"
"2023-04-15 00:00:00","Body Battery","Min : 20 / Max : 100 / Avg : 65"
"2023-04-16 00:00:00","Stress Level","Max : 78 / Avg : 25"
"2023-04-16 00:00:00","Stress Qualifier","balanced"
"2023-04-16 00:00:00","Body Battery","Min : 15 / Max : 55 / Avg : 40"
"2023-04-16 00:00:00","Sleep Hours","6.13"
"2023-04-16 00:00:00","Time In Deep Sleep","1.01666665077209"
"2023-04-16 00:00:00","Time In Light Sleep","5.11666679382324"
"2023-04-16 00:00:00","Time In REM Sleep","0"
"2023-04-16 00:00:00","Time Awake","1.54999995231628"
"2023-04-17 00:00:00","Sleep Hours","8.80"
"2023-04-17 00:00:00","Time In Deep Sleep","1.41666662693024"
"2023-04-17 00:00:00","Time In Light Sleep","6.61666679382324"
"2023-04-17 00:00:00","Time In REM Sleep","0.766666650772095"
"2023-04-17 00:00:00","Time Awake","0.433333337306976"
"2023-04-17 00:00:00","Stress Level","Max : 94 / Avg : 19"
"2023-04-17 00:00:00","Stress Qualifier","calm"
"2023-04-17 00:00:00","Body Battery","Min : 39 / Max : 100 / Avg : 68"
"2023-04-18 00:00:00","Sleep Hours","8.27"
"2023-04-18 00:00:00","Time In Deep Sleep","1"
"2023-04-18 00:00:00","Time In Light Sleep","5.23333311080933"
"2023-04-18 00:00:00","Time In REM Sleep","2.03333330154419"
"2023-04-18 00:00:00","Time Awake","0.116666667163372"
"2023-04-18 00:00:00","Stress Level","Max : 98 / Avg : 17"
"2023-04-18 00:00:00","Stress Qualifier","calm"
"2023-04-18 00:00:00","Body Battery","Min : 42 / Max : 100 / Avg : 71"
"2023-04-19 00:00:00","Sleep Hours","9.53"
"2023-04-19 00:00:00","Time In Deep Sleep","1.61666667461395"
"2023-04-19 00:00:00","Time In Light Sleep","5.69999980926514"
"2023-04-19 00:00:00","Time In REM Sleep","2.21666669845581"
"2023-04-19 00:00:00","Time Awake","0.5"
"2023-04-19 00:00:00","Stress Level","Max : 93 / Avg : 21"
"2023-04-19 00:00:00","Stress Qualifier","calm"
"2023-04-19 00:00:00","Body Battery","Min : 28 / Max : 100 / Avg : 71"
"2023-04-20 00:00:00","Stress Level","Max : 84 / Avg : 24"
"2023-04-20 00:00:00","Stress Qualifier","balanced"
"2023-04-20 00:00:00","Body Battery","Min : 17 / Max : 77 / Avg : 47"
"2023-04-20 00:00:00","Sleep Hours","6.87"
"2023-04-20 00:00:00","Time In Deep Sleep","1.41666662693024"
"2023-04-20 00:00:00","Time In Light Sleep","5.03333330154419"
"2023-04-20 00:00:00","Time In REM Sleep","0.416666656732559"
"2023-04-20 00:00:00","Time Awake","0.0666666701436043"
"2023-04-21 00:00:00","Sleep Hours","7.13"
"2023-04-21 00:00:00","Time In Deep Sleep","0.266666680574417"
"2023-04-21 00:00:00","Time In Light Sleep","6.86666679382324"
"2023-04-21 00:00:00","Time In REM Sleep","0"
"2023-04-21 00:00:00","Time Awake","1.91666662693024"
"2023-04-21 00:00:00","Stress Level","Max : 99 / Avg : 28"
"2023-04-21 00:00:00","Stress Qualifier","balanced"
"2023-04-21 00:00:00","Body Battery","Min : 17 / Max : 56 / Avg : 37"
"2023-04-22 00:00:00","Stress Level","Max : 87 / Avg : 21"
"2023-04-22 00:00:00","Stress Qualifier","calm"
"2023-04-22 00:00:00","Body Battery","Min : 21 / Max : 83 / Avg : 50"
"2023-04-22 00:00:00","Sleep Hours","6.30"
"2023-04-22 00:00:00","Time In Deep Sleep","1.04999995231628"
"2023-04-22 00:00:00","Time In Light Sleep","4.19999980926514"
"2023-04-22 00:00:00","Time In REM Sleep","1.04999995231628"
"2023-04-22 00:00:00","Time Awake","0.216666668653488"
"2023-04-23 00:00:00","Sleep Hours","9.12"
"2023-04-23 00:00:00","Time In Deep Sleep","1.45000004768372"
"2023-04-23 00:00:00","Time In Light Sleep","6.31666660308838"
"2023-04-23 00:00:00","Time In REM Sleep","1.35000002384186"
"2023-04-23 00:00:00","Time Awake","0.200000002980232"
"2023-04-23 00:00:00","Stress Level","Max : 99 / Avg : 19"
"2023-04-23 00:00:00","Stress Qualifier","calm"
"2023-04-23 00:00:00","Body Battery","Min : 21 / Max : 90 / Avg : 62"
"2023-04-24 00:00:00","Sleep Hours","9.65"
"2023-04-24 00:00:00","Time In Deep Sleep","0.300000011920929"
"2023-04-24 00:00:00","Time In Light Sleep","7.05000019073486"
"2023-04-24 00:00:00","Time In REM Sleep","2.29999995231628"
"2023-04-24 00:00:00","Time Awake","0.716666638851166"
"2023-04-24 00:00:00","Stress Level","Max : 86 / Avg : 23"
"2023-04-24 00:00:00","Stress Qualifier","balanced"
"2023-04-24 00:00:00","Body Battery","Min : 41 / Max : 97 / Avg : 64"
"2023-04-25 00:00:00","Sleep Hours","7.57"
"2023-04-25 00:00:00","Time In Deep Sleep","0.933333337306976"
"2023-04-25 00:00:00","Time In Light Sleep","5.48333311080933"
"2023-04-25 00:00:00","Time In REM Sleep","1.14999997615814"
"2023-04-25 00:00:00","Time Awake","0.183333337306976"
"2023-04-25 00:00:00","Stress Level","Max : 99 / Avg : 19"
"2023-04-25 00:00:00","Stress Qualifier","calm"
"2023-04-25 00:00:00","Body Battery","Min : 36 / Max : 97 / Avg : 67"
"2023-04-26 00:00:00","Sleep Hours","9.78"
"2023-04-26 00:00:00","Time In Deep Sleep","1.06666672229767"
"2023-04-26 00:00:00","Time In Light Sleep","7.83333349227905"
"2023-04-26 00:00:00","Time In REM Sleep","0.883333325386047"
"2023-04-26 00:00:00","Time Awake","0.483333319425583"
"2023-04-26 00:00:00","Stress Level","Max : 87 / Avg : 20"
"2023-04-26 00:00:00","Stress Qualifier","calm"
"2023-04-26 00:00:00","Body Battery","Min : 38 / Max : 87 / Avg : 55"
"2023-04-27 00:00:00","Sleep Hours","6.45"
"2023-04-27 00:00:00","Time In Deep Sleep","1.61666667461395"
"2023-04-27 00:00:00","Time In Light Sleep","3.79999995231628"
"2023-04-27 00:00:00","Time In REM Sleep","1.03333330154419"
"2023-04-27 00:00:00","Time Awake","0.0500000007450581"
"2023-04-27 00:00:00","Stress Level","Max : 97 / Avg : 23"
"2023-04-27 00:00:00","Stress Qualifier","balanced"
"2023-04-27 00:00:00","Body Battery","Min : 25 / Max : 93 / Avg : 58"
"2023-04-28 00:00:00","Sleep Hours","9.58"
"2023-04-28 00:00:00","Time In Deep Sleep","1.5"
"2023-04-28 00:00:00","Time In Light Sleep","6.58333349227905"
"2023-04-28 00:00:00","Time In REM Sleep","1.5"
"2023-04-28 00:00:00","Time Awake","0.466666668653488"
"2023-04-28 00:00:00","Stress Level","Max : 66 / Avg : 17"
"2023-04-28 00:00:00","Stress Qualifier","calm"
"2023-04-28 00:00:00","Body Battery","Min : 31 / Max : 98 / Avg : 72"
"2023-04-29 00:00:00","Sleep Hours","9.93"
"2023-04-29 00:00:00","Time In Deep Sleep","1.58333337306976"
"2023-04-29 00:00:00","Time In Light Sleep","7.51666688919067"
"2023-04-29 00:00:00","Time In REM Sleep","0.833333313465118"
"2023-04-29 00:00:00","Time Awake","1.28333330154419"
"2023-04-29 00:00:00","Stress Level","Max : 91 / Avg : 19"
"2023-04-29 00:00:00","Stress Qualifier","calm"
"2023-04-29 00:00:00","Body Battery","Min : 33 / Max : 100 / Avg : 74"
"2023-04-30 00:00:00","Sleep Hours","10.18"
"2023-04-30 00:00:00","Time In Deep Sleep","1.26666665077209"
"2023-04-30 00:00:00","Time In Light Sleep","7.43333339691162"
"2023-04-30 00:00:00","Time In REM Sleep","1.48333334922791"
"2023-04-30 00:00:00","Time Awake","0.233333334326744"
"2023-04-30 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2023-04-30 00:00:00","Stress Qualifier","calm"
"2023-04-30 00:00:00","Body Battery","Min : 39 / Max : 100 / Avg : 72"
"2023-05-01 00:00:00","Sleep Hours","8.42"
"2023-05-01 00:00:00","Time In Deep Sleep","0.850000023841858"
"2023-05-01 00:00:00","Time In Light Sleep","5.38333320617676"
"2023-05-01 00:00:00","Time In REM Sleep","2.18333339691162"
"2023-05-01 00:00:00","Time Awake","0.300000011920929"
"2023-05-01 00:00:00","Stress Level","Max : 90 / Avg : 19"
"2023-05-01 00:00:00","Stress Qualifier","calm"
"2023-05-01 00:00:00","Body Battery","Min : 37 / Max : 92 / Avg : 69"
"2023-05-02 00:00:00","Sleep Hours","9.00"
"2023-05-02 00:00:00","Time In Deep Sleep","0.883333325386047"
"2023-05-02 00:00:00","Time In Light Sleep","6.11666679382324"
"2023-05-02 00:00:00","Time In REM Sleep","1.68333327770233"
"2023-05-02 00:00:00","Time Awake","0.366666674613953"
"2023-05-02 00:00:00","Stress Level","Max : 96 / Avg : 21"
"2023-05-02 00:00:00","Stress Qualifier","balanced"
"2023-05-02 00:00:00","Body Battery","Min : 32 / Max : 100 / Avg : 64"
"2023-05-03 00:00:00","Sleep Hours","6.73"
"2023-05-03 00:00:00","Time In Deep Sleep","1.41666662693024"
"2023-05-03 00:00:00","Time In Light Sleep","4.5"
"2023-05-03 00:00:00","Time In REM Sleep","0.816666662693024"
"2023-05-03 00:00:00","Time Awake","0.116666667163372"
"2023-05-03 00:00:00","Stress Level","Max : 92 / Avg : 24"
"2023-05-03 00:00:00","Stress Qualifier","balanced"
"2023-05-03 00:00:00","Body Battery","Min : 32 / Max : 85 / Avg : 53"
"2023-05-04 00:00:00","Sleep Hours","8.75"
"2023-05-04 00:00:00","Time In Deep Sleep","2.03333330154419"
"2023-05-04 00:00:00","Time In Light Sleep","4.98333311080933"
"2023-05-04 00:00:00","Time In REM Sleep","1.73333334922791"
"2023-05-04 00:00:00","Time Awake","0.133333340287209"
"2023-05-04 00:00:00","Stress Level","Max : 99 / Avg : 16"
"2023-05-04 00:00:00","Stress Qualifier","calm"
"2023-05-04 00:00:00","Body Battery","Min : 38 / Max : 100 / Avg : 69"
"2023-05-05 00:00:00","Stress Level","Max : 70 / Avg : 18"
"2023-05-05 00:00:00","Stress Qualifier","calm_awake"
"2023-05-05 00:00:00","Body Battery","Min : 48 / Max : 96 / Avg : 77"
"2023-05-06 00:00:00","Stress Level","Max : 92 / Avg : 46"
"2023-05-06 00:00:00","Stress Qualifier","stressful_awake"
"2023-05-06 00:00:00","Body Battery","Min : 17 / Max : 58 / Avg : 32"
"2023-05-07 00:00:00","Stress Level","Max : 84 / Avg : 30"
"2023-05-07 00:00:00","Stress Qualifier","stressful"
"2023-05-07 00:00:00","Body Battery","Min : 9 / Max : 44 / Avg : 27"
"2023-05-07 00:00:00","Sleep Hours","5.90"
"2023-05-07 00:00:00","Time In Deep Sleep","1.06666672229767"
"2023-05-07 00:00:00","Time In Light Sleep","4.83333349227905"
"2023-05-07 00:00:00","Time In REM Sleep","0"
"2023-05-07 00:00:00","Time Awake","0.649999976158142"
"2023-05-08 00:00:00","Stress Level","Max : 87 / Avg : 15"
"2023-05-08 00:00:00","Stress Qualifier","calm"
